edad,genero,nivel_educativo,ingresos_mensuales,ocupacion,interes_tema,uso_tecnologia,horas_disponibles,promociones_recibidas,matricula
63,M,Universitario,1662.0,Desempleado,1,4,20,1,0
36,M,Universitario,662.0,Estudiante,4,3,12,0,0
21,M,Técnico,2120.0,Empleado,3,2,1,1,0
43,F,Universitario,993.0,Estudiante,4,3,2,1,0
55,F,Universitario,1662.0,Desempleado,2,1,12,1,0
59,Otro,Técnico,1132.0,Empleado,4,3,8,1,1
49,M,Universitario,1784.0,Empleado,1,2,18,1,0
56,M,Secundaria,544.0,Independiente,5,2,17,0,0
62,M,Universitario,1900.0,Empleado,5,4,4,0,0
63,F,Primaria,2026.0,Estudiante,3,1,9,1,0
53,F,Secundaria,1593.0,Estudiante,3,5,13,1,0
57,F,Universitario,2815.0,Independiente,4,4,20,1,1
54,F,Primaria,1666.0,Independiente,3,3,16,0,0
50,F,Secundaria,2235.0,Independiente,1,3,2,1,0
53,M,Técnico,1574.0,Independiente,2,2,6,1,0
20,M,Técnico,2164.0,Empleado,2,2,8,1,0
26,F,Universitario,273.0,Independiente,4,2,4,0,0
25,M,Universitario,1526.0,Estudiante,2,5,3,1,0
50,M,Secundaria,598.0,Empleado,4,5,2,1,0
23,F,Primaria,1612.0,Estudiante,3,4,12,1,0
58,Otro,Universitario,1807.0,Desempleado,3,5,8,1,0
56,F,Secundaria,2146.0,Empleado,1,2,6,0,0
21,F,Universitario,1892.0,Empleado,2,4,7,1,0
30,F,Secundaria,1231.0,Empleado,1,4,9,0,0
19,M,Técnico,897.0,Estudiante,5,1,0,1,0
22,M,Técnico,200.0,Estudiante,1,5,19,0,0
61,F,Técnico,1555.0,Independiente,4,3,20,1,1
44,F,Técnico,2410.0,Estudiante,4,3,20,1,1
49,M,Técnico,1587.0,Empleado,1,1,0,1,0
38,F,Secundaria,1432.0,Empleado,3,2,18,1,0
25,M,Primaria,1614.0,Empleado,5,1,1,1,0
55,M,Primaria,1190.0,Estudiante,1,2,11,1,0
25,F,Técnico,1656.0,Desempleado,3,5,12,0,0
20,M,Técnico,1176.0,Estudiante,1,5,13,0,0
61,M,Técnico,781.0,Independiente,2,4,4,1,0
20,M,Secundaria,1440.0,Estudiante,4,4,2,0,0
39,F,Universitario,1422.0,Empleado,2,4,16,1,0
23,M,Universitario,3000.0,Empleado,2,4,0,0,0
19,F,Secundaria,855.0,Independiente,5,3,13,1,1
40,F,Secundaria,1372.0,Independiente,3,4,5,1,0
61,M,Secundaria,1295.0,Empleado,4,4,16,1,1
19,Otro,Universitario,1142.0,Estudiante,2,4,3,0,0
55,M,Técnico,1910.0,Estudiante,4,2,5,0,0
34,Otro,Secundaria,3290.0,Desempleado,3,4,0,0,0
52,F,Universitario,1243.0,Empleado,1,1,8,0,0
51,Otro,Secundaria,1913.0,Empleado,2,4,3,1,0
40,M,Técnico,200.0,Empleado,3,4,8,1,0
47,F,Técnico,1185.0,Independiente,4,3,8,0,0
25,M,Universitario,2744.0,Desempleado,3,4,12,1,0
39,M,Primaria,1456.0,Independiente,1,2,16,1,0
61,F,Universitario,1902.0,Independiente,3,5,20,0,0
53,M,Universitario,1002.0,Empleado,4,4,2,1,0
22,F,Secundaria,1706.0,Empleado,2,4,5,0,0
30,M,Secundaria,2806.0,Empleado,2,4,19,1,0
46,M,Técnico,572.0,Empleado,5,3,14,1,1
48,F,Universitario,3249.0,Empleado,4,5,13,0,0
64,M,Universitario,263.0,Estudiante,5,3,12,1,1
33,F,Técnico,1112.0,Empleado,5,3,8,1,1
59,F,Universitario,831.0,Empleado,1,3,14,0,0
47,F,Primaria,1282.0,Empleado,4,2,13,1,0
33,M,Primaria,821.0,Empleado,2,5,3,1,0
29,F,Postgrado,760.0,Empleado,4,2,10,1,0
34,Otro,Universitario,551.0,Independiente,1,2,1,1,0
33,F,Técnico,2015.0,Desempleado,4,5,15,1,1
29,F,Universitario,1310.0,Estudiante,4,2,18,1,0
25,F,Postgrado,1100.0,Desempleado,5,5,15,1,1
37,F,Universitario,1726.0,Estudiante,4,4,6,1,1
20,F,Universitario,304.0,Estudiante,5,3,10,0,0
33,M,Universitario,1745.0,Empleado,5,2,11,1,0
47,M,Secundaria,1425.0,Empleado,3,5,3,0,0
62,F,Universitario,1450.0,Empleado,1,1,15,0,0
40,M,Secundaria,1915.0,Independiente,5,2,15,1,0
45,F,Universitario,2815.0,Estudiante,4,2,6,1,0
57,M,Técnico,1758.0,Empleado,5,5,12,1,1
22,F,Universitario,1340.0,Empleado,5,1,4,1,0
37,M,Técnico,554.0,Estudiante,5,1,0,1,0
57,M,Primaria,200.0,Estudiante,2,4,4,1,0
61,F,Secundaria,1602.0,Independiente,2,2,13,0,0
18,F,Postgrado,492.0,Estudiante,2,3,10,0,0
47,F,Postgrado,200.0,Empleado,2,2,1,0,0
38,M,Secundaria,1219.0,Independiente,3,3,17,1,0
37,F,Postgrado,1692.0,Independiente,5,3,14,0,0
23,F,Universitario,2095.0,Independiente,3,5,13,0,0
39,F,Universitario,2349.0,Empleado,4,2,12,1,0
35,M,Primaria,2201.0,Empleado,1,5,1,1,0
25,F,Postgrado,2222.0,Empleado,3,4,18,1,0
56,F,Técnico,326.0,Empleado,2,3,7,0,0
49,Otro,Universitario,1380.0,Empleado,2,1,16,1,0
50,M,Universitario,1964.0,Independiente,4,3,14,1,1
33,F,Universitario,1537.0,Empleado,5,4,19,1,1
29,F,Universitario,1376.0,Empleado,1,3,20,1,0
55,M,Secundaria,1522.0,Estudiante,3,5,13,0,0
51,M,Secundaria,1696.0,Estudiante,5,2,2,1,0
31,M,Secundaria,1438.0,Empleado,5,1,16,0,0
53,M,Primaria,823.0,Empleado,3,5,2,0,0
50,M,Técnico,200.0,Estudiante,3,2,12,0,0
40,F,Universitario,1337.0,Estudiante,3,1,17,1,0
62,F,Universitario,1546.0,Empleado,3,4,0,1,0
19,F,Secundaria,1537.0,Desempleado,2,3,6,1,0
58,F,Técnico,2262.0,Empleado,5,1,4,1,0
38,M,Primaria,2404.0,Independiente,5,4,1,0,0
19,M,Primaria,1417.0,Empleado,2,2,16,1,0
44,F,Primaria,1423.0,Empleado,5,1,20,1,0
26,M,Universitario,1959.0,Empleado,3,4,9,1,0
18,M,Primaria,1841.0,Estudiante,1,2,3,1,0
28,M,Universitario,1146.0,Empleado,5,5,8,0,0
20,M,Secundaria,2027.0,Empleado,1,3,20,1,0
40,F,Universitario,1383.0,Estudiante,1,4,10,1,0
43,M,Universitario,1400.0,Empleado,2,5,11,1,0
21,M,Postgrado,1847.0,Empleado,4,2,11,1,0
35,M,Universitario,1259.0,Independiente,5,1,17,1,0
23,F,Postgrado,1576.0,Empleado,2,3,3,0,0
52,M,Universitario,1738.0,Estudiante,2,2,8,1,0
39,F,Universitario,2154.0,Desempleado,1,4,7,1,0
60,M,Secundaria,2099.0,Empleado,5,3,18,0,0
32,M,Secundaria,1714.0,Estudiante,2,5,12,0,0
39,F,Secundaria,200.0,Empleado,3,3,1,1,0
54,M,Universitario,1695.0,Independiente,2,5,18,0,0
59,M,Técnico,1818.0,Empleado,3,2,13,0,0
29,M,Universitario,1981.0,Empleado,4,1,4,1,0
64,F,Postgrado,735.0,Estudiante,3,3,9,1,0
59,M,Técnico,200.0,Empleado,3,1,16,0,0
55,F,Técnico,2145.0,Empleado,1,1,19,1,0
35,M,Postgrado,520.0,Desempleado,2,3,15,1,0
62,M,Secundaria,2478.0,Empleado,4,3,16,1,1
52,M,Universitario,1037.0,Independiente,2,1,0,1,0
47,F,Secundaria,678.0,Estudiante,3,4,20,1,0
41,M,Universitario,1780.0,Independiente,3,4,14,0,0
59,M,Secundaria,1993.0,Independiente,2,3,16,1,0
47,M,Universitario,1945.0,Empleado,4,1,10,0,0
31,M,Técnico,1901.0,Empleado,4,1,4,0,0
23,M,Secundaria,934.0,Independiente,1,2,3,1,0
20,F,Secundaria,278.0,Empleado,3,1,20,0,0
33,M,Técnico,1188.0,Empleado,3,4,8,1,0
24,M,Postgrado,583.0,Estudiante,1,2,15,1,0
31,F,Universitario,1846.0,Desempleado,2,4,11,0,0
26,M,Técnico,2199.0,Empleado,3,5,17,0,0
32,M,Secundaria,1638.0,Empleado,2,3,2,1,0
38,M,Técnico,1499.0,Independiente,4,5,14,1,1
52,F,Universitario,1252.0,Empleado,5,3,17,1,1
19,M,Universitario,2284.0,Empleado,1,4,11,1,0
44,F,Secundaria,200.0,Estudiante,3,4,12,0,0
19,M,Universitario,535.0,Independiente,1,5,0,0,0
52,F,Universitario,2961.0,Estudiante,4,3,3,1,0
35,M,Postgrado,496.0,Desempleado,4,3,7,0,0
31,F,Postgrado,1925.0,Empleado,4,2,18,1,0
37,F,Universitario,2089.0,Empleado,4,1,20,1,0
35,F,Universitario,200.0,Empleado,5,2,20,1,0
27,M,Secundaria,200.0,Desempleado,2,4,4,1,0
42,M,Universitario,2512.0,Empleado,2,5,10,1,0
19,M,Técnico,722.0,Empleado,5,3,16,1,1
42,M,Secundaria,743.0,Independiente,2,2,16,1,0
50,M,Técnico,1083.0,Independiente,4,5,1,1,0
53,F,Universitario,724.0,Desempleado,2,5,0,1,0
48,M,Secundaria,1921.0,Empleado,1,1,3,1,0
31,M,Técnico,554.0,Empleado,2,3,8,1,0
18,F,Técnico,200.0,Empleado,1,5,1,1,0
63,F,Primaria,2425.0,Empleado,3,3,2,0,0
33,M,Secundaria,594.0,Empleado,1,2,5,0,0
63,F,Universitario,898.0,Estudiante,1,5,12,0,0
20,M,Universitario,2164.0,Estudiante,4,5,14,0,0
52,F,Secundaria,1556.0,Independiente,4,2,10,1,0
58,F,Universitario,2390.0,Estudiante,4,3,9,0,0
23,F,Universitario,2176.0,Independiente,1,3,2,1,0
42,F,Técnico,1137.0,Estudiante,5,5,19,1,1
30,M,Universitario,2318.0,Empleado,4,2,8,0,0
51,M,Postgrado,1634.0,Empleado,4,4,9,0,0
25,F,Técnico,1021.0,Independiente,1,3,20,1,0
38,M,Secundaria,1732.0,Desempleado,3,4,11,1,0
51,F,Postgrado,452.0,Independiente,3,5,7,1,0
21,M,Universitario,2167.0,Estudiante,2,4,20,1,0
42,M,Secundaria,2063.0,Independiente,3,4,20,1,0
32,M,Técnico,1596.0,Desempleado,4,3,20,1,1
21,M,Técnico,200.0,Empleado,5,5,16,0,0
62,F,Universitario,2424.0,Estudiante,2,4,4,1,0
29,F,Técnico,1850.0,Estudiante,5,3,7,0,0
49,F,Secundaria,1482.0,Empleado,5,4,17,1,1
49,F,Universitario,1355.0,Estudiante,4,3,10,1,1
45,F,Técnico,1071.0,Estudiante,1,5,9,1,0
30,F,Secundaria,1224.0,Empleado,1,2,14,0,0
48,M,Técnico,2115.0,Estudiante,1,3,5,1,0
31,F,Universitario,1087.0,Empleado,3,3,18,1,0
37,M,Primaria,1281.0,Empleado,1,4,16,1,0
35,M,Universitario,1398.0,Empleado,4,5,9,0,0
46,F,Secundaria,1420.0,Independiente,3,1,4,1,0
23,M,Secundaria,1006.0,Independiente,1,1,15,1,0
49,M,Técnico,1364.0,Empleado,5,2,11,1,0
46,M,Secundaria,1775.0,Estudiante,4,5,20,1,1
60,M,Universitario,776.0,Estudiante,4,3,4,1,0
19,F,Secundaria,1368.0,Independiente,2,1,20,0,0
40,M,Universitario,3045.0,Empleado,4,2,0,0,0
36,M,Primaria,1449.0,Desempleado,5,5,1,1,0
48,M,Postgrado,756.0,Empleado,4,2,4,1,0
22,M,Universitario,662.0,Estudiante,2,1,18,0,0
36,F,Universitario,488.0,Empleado,4,4,14,1,1
51,M,Secundaria,2802.0,Estudiante,4,4,0,1,0
27,F,Técnico,2306.0,Estudiante,2,5,10,0,0
42,F,Secundaria,468.0,Independiente,4,2,17,1,0
19,F,Postgrado,1671.0,Independiente,3,3,2,0,0
28,F,Técnico,2480.0,Empleado,4,1,8,0,0
48,F,Universitario,1468.0,Independiente,1,4,3,1,0
32,M,Universitario,1107.0,Empleado,1,4,12,1,0
26,M,Técnico,3293.0,Estudiante,3,2,8,0,0
40,M,Universitario,200.0,Independiente,4,4,2,1,0
36,F,Universitario,3606.0,Independiente,5,2,15,0,0
26,M,Universitario,1548.0,Independiente,4,1,7,0,0
52,M,Técnico,2532.0,Desempleado,1,2,6,0,0
38,M,Técnico,540.0,Desempleado,2,4,16,0,0
26,M,Secundaria,920.0,Estudiante,3,2,15,0,0
45,M,Universitario,636.0,Empleado,2,4,20,1,0
63,Otro,Universitario,1419.0,Empleado,5,5,17,1,1
24,M,Técnico,1746.0,Empleado,4,4,15,0,0
33,F,Postgrado,2353.0,Desempleado,5,4,14,0,0
33,F,Primaria,200.0,Desempleado,2,4,1,0,0
50,M,Universitario,1626.0,Estudiante,4,5,19,1,1
21,M,Postgrado,2216.0,Independiente,5,3,3,0,0
21,M,Universitario,2366.0,Empleado,1,4,4,0,0
56,M,Universitario,1148.0,Estudiante,1,3,6,1,0
57,F,Técnico,1158.0,Empleado,3,1,14,1,0
34,M,Secundaria,1426.0,Empleado,1,2,16,0,0
54,M,Universitario,1649.0,Independiente,1,3,9,1,0
56,F,Secundaria,2542.0,Independiente,2,1,19,0,0
46,F,Secundaria,532.0,Empleado,1,2,8,0,0
53,F,Universitario,871.0,Estudiante,1,4,15,1,0
55,F,Secundaria,435.0,Estudiante,2,4,2,1,0
56,F,Postgrado,1842.0,Desempleado,1,4,8,1,0
54,M,Universitario,2381.0,Empleado,1,5,7,0,0
52,F,Universitario,363.0,Estudiante,3,5,6,1,0
24,M,Universitario,1571.0,Empleado,1,5,16,0,0
44,F,Universitario,2323.0,Desempleado,1,5,4,1,0
45,F,Universitario,2128.0,Independiente,3,1,6,1,0
39,M,Universitario,2118.0,Empleado,2,1,12,0,0
31,F,Secundaria,548.0,Empleado,1,4,17,1,0
24,F,Universitario,2116.0,Empleado,5,2,13,1,0
54,M,Universitario,1351.0,Independiente,2,5,17,0,0
39,F,Técnico,2356.0,Empleado,2,2,2,1,0
22,M,Primaria,1859.0,Empleado,1,1,16,1,0
19,F,Universitario,848.0,Empleado,3,5,18,0,0
44,F,Primaria,1723.0,Empleado,2,1,6,1,0
38,F,Postgrado,2155.0,Estudiante,3,1,20,1,0
55,F,Postgrado,1095.0,Estudiante,5,3,3,1,0
32,F,Secundaria,1603.0,Empleado,3,1,14,1,0
38,F,Universitario,431.0,Independiente,4,4,7,1,1
27,M,Primaria,1939.0,Independiente,3,1,15,0,0
40,F,Universitario,1455.0,Estudiante,2,5,0,1,0
56,M,Secundaria,2231.0,Empleado,3,4,15,0,0
22,F,Universitario,1917.0,Desempleado,3,1,1,0,0
18,M,Técnico,1174.0,Independiente,4,4,1,0,0
30,M,Secundaria,823.0,Empleado,4,1,7,1,0
38,F,Técnico,639.0,Empleado,1,4,11,1,0
43,M,Secundaria,1094.0,Independiente,2,2,10,0,0
62,M,Técnico,2210.0,Estudiante,1,3,5,1,0
38,M,Primaria,200.0,Empleado,4,4,18,0,0
35,M,Técnico,671.0,Independiente,3,5,17,1,0
54,M,Universitario,2187.0,Empleado,4,3,4,1,0
62,M,Universitario,2563.0,Estudiante,5,3,14,0,0
49,M,Universitario,713.0,Empleado,3,1,7,0,0
53,M,Postgrado,663.0,Empleado,1,4,5,0,0
34,F,Secundaria,2626.0,Empleado,3,3,11,0,0
52,M,Secundaria,1401.0,Empleado,5,5,18,1,1
28,F,Técnico,784.0,Empleado,4,5,11,0,0
38,F,Universitario,2336.0,Desempleado,2,5,11,1,0
43,M,Postgrado,1903.0,Independiente,2,1,8,1,0
21,F,Primaria,2089.0,Empleado,2,2,9,1,0
51,F,Técnico,826.0,Independiente,4,4,16,0,0
65,Otro,Secundaria,1800.0,Empleado,2,3,17,1,0
35,F,Universitario,2497.0,Independiente,5,4,15,1,1
57,M,Universitario,2013.0,Empleado,4,3,3,1,0
52,F,Secundaria,2236.0,Desempleado,2,1,17,1,0
58,F,Técnico,2623.0,Empleado,1,4,2,0,0
46,F,Universitario,1842.0,Desempleado,4,1,15,0,0
46,M,Universitario,1048.0,Estudiante,4,1,13,1,0
55,F,Primaria,2202.0,Independiente,3,4,8,1,0
59,F,Universitario,615.0,Empleado,2,4,5,1,0
38,M,Técnico,1322.0,Empleado,1,3,3,0,0
59,M,Universitario,1970.0,Empleado,5,5,1,1,0
30,M,Universitario,200.0,Empleado,4,1,9,0,0
58,F,Secundaria,1702.0,Independiente,5,2,10,0,0
34,F,Secundaria,1740.0,Empleado,5,3,6,1,1
26,F,Universitario,591.0,Desempleado,5,3,4,0,0
58,M,Secundaria,1761.0,Empleado,3,5,3,1,0
18,F,Universitario,1652.0,Empleado,5,5,5,1,1
19,M,Universitario,1527.0,Empleado,2,1,1,1,0
65,M,Universitario,2452.0,Empleado,2,3,1,1,0
46,F,Secundaria,2203.0,Empleado,1,3,15,1,0
50,Otro,Secundaria,2012.0,Empleado,1,2,12,0,0
27,F,Universitario,681.0,Empleado,5,1,20,1,0
57,F,Primaria,1486.0,Independiente,5,1,6,1,0
38,M,Universitario,2448.0,Desempleado,3,5,4,1,0
45,M,Universitario,1328.0,Empleado,5,1,16,1,0
28,F,Técnico,2743.0,Empleado,5,2,12,0,0
51,F,Universitario,2035.0,Empleado,5,1,14,0,0
25,M,Secundaria,2868.0,Empleado,4,4,2,0,0
39,M,Secundaria,646.0,Estudiante,4,4,3,1,0
25,M,Postgrado,1376.0,Estudiante,3,2,14,1,0
32,F,Postgrado,1452.0,Empleado,3,5,17,1,0
34,M,Técnico,1985.0,Estudiante,2,3,2,1,0
40,M,Postgrado,909.0,Empleado,3,1,6,1,0
41,M,Técnico,214.0,Empleado,2,5,7,0,0
62,M,Secundaria,1803.0,Estudiante,5,5,10,0,0
36,F,Secundaria,1207.0,Estudiante,3,1,8,1,0
22,M,Postgrado,1123.0,Estudiante,3,3,19,1,0
49,F,Secundaria,946.0,Empleado,3,1,11,0,0
61,F,Técnico,1599.0,Empleado,2,3,4,1,0
18,F,Técnico,639.0,Empleado,2,2,0,0,0
40,M,Universitario,1345.0,Independiente,1,3,13,1,0
54,Otro,Técnico,837.0,Empleado,2,5,2,0,0
25,F,Secundaria,1013.0,Estudiante,2,2,14,1,0
30,Otro,Secundaria,1783.0,Empleado,4,4,9,0,0
25,F,Universitario,2021.0,Empleado,3,2,9,1,0
40,M,Universitario,1255.0,Independiente,2,3,2,1,0
60,M,Técnico,2274.0,Independiente,3,2,5,1,0
18,M,Universitario,722.0,Desempleado,3,2,4,1,0
62,F,Secundaria,284.0,Estudiante,4,4,18,0,0
41,M,Universitario,431.0,Empleado,3,3,13,0,0
52,M,Técnico,640.0,Desempleado,2,5,16,1,0
41,M,Secundaria,450.0,Estudiante,3,2,11,1,0
34,M,Técnico,3117.0,Estudiante,1,1,8,0,0
22,M,Universitario,260.0,Estudiante,1,5,2,1,0
37,M,Universitario,2250.0,Estudiante,4,2,17,0,0
38,M,Secundaria,1480.0,Independiente,2,5,3,0,0
57,M,Universitario,1680.0,Estudiante,4,1,13,1,0
48,M,Primaria,775.0,Desempleado,1,5,5,1,0
63,M,Primaria,1760.0,Independiente,2,5,14,1,0
53,F,Técnico,769.0,Independiente,3,1,16,1,0
28,F,Universitario,2238.0,Desempleado,2,1,4,1,0
32,M,Universitario,2304.0,Empleado,5,1,5,0,0
36,M,Secundaria,1392.0,Empleado,2,4,20,1,0
24,F,Primaria,1445.0,Independiente,3,1,4,1,0
45,F,Técnico,1846.0,Desempleado,5,5,18,0,0
60,F,Primaria,1805.0,Estudiante,4,1,13,0,0
22,F,Primaria,2319.0,Empleado,2,2,3,1,0
22,M,Secundaria,2297.0,Empleado,4,1,4,1,0
47,M,Técnico,1477.0,Estudiante,2,1,10,0,0
49,M,Secundaria,1118.0,Empleado,1,3,1,0,0
25,F,Técnico,2149.0,Empleado,1,5,1,0,0
27,F,Primaria,1375.0,Desempleado,3,5,19,0,0
55,F,Secundaria,1591.0,Independiente,1,2,11,1,0
64,M,Universitario,1924.0,Estudiante,5,4,15,1,1
49,F,Secundaria,2280.0,Estudiante,5,3,16,1,1
65,M,Universitario,1709.0,Independiente,2,2,3,0,0
45,M,Primaria,1030.0,Empleado,4,2,13,1,0
34,M,Técnico,2938.0,Empleado,5,5,6,0,0
48,F,Secundaria,2724.0,Empleado,2,3,14,0,0
25,M,Secundaria,686.0,Empleado,4,5,15,1,1
57,F,Técnico,771.0,Empleado,1,4,7,0,0
42,M,Postgrado,871.0,Empleado,2,5,1,0,0
26,F,Primaria,2179.0,Independiente,4,1,18,1,0
19,F,Técnico,2968.0,Empleado,3,5,0,0,0
32,M,Universitario,1095.0,Independiente,3,1,3,1,0
20,F,Técnico,1635.0,Estudiante,5,2,20,0,0
53,F,Universitario,898.0,Independiente,4,4,10,0,0
21,F,Secundaria,2860.0,Independiente,3,1,9,1,0
31,F,Postgrado,2160.0,Independiente,5,4,17,1,1
58,F,Técnico,840.0,Empleado,2,5,0,1,0
58,M,Secundaria,200.0,Desempleado,2,5,16,1,0
42,F,Universitario,2330.0,Desempleado,4,2,15,1,0
27,M,Técnico,1042.0,Empleado,4,5,11,1,1
38,M,Técnico,2174.0,Independiente,4,1,15,0,0
53,M,Universitario,1735.0,Estudiante,4,2,8,1,0
29,F,Técnico,200.0,Estudiante,3,4,16,1,0
44,F,Secundaria,855.0,Desempleado,3,2,2,1,0
57,M,Universitario,1217.0,Estudiante,5,4,17,1,1
19,F,Secundaria,959.0,Empleado,3,3,14,0,0
30,F,Universitario,1593.0,Estudiante,2,1,14,1,0
49,M,Postgrado,1821.0,Empleado,5,1,15,1,0
48,M,Técnico,2931.0,Desempleado,3,4,19,1,0
33,F,Técnico,1878.0,Empleado,4,5,0,1,0
49,M,Primaria,2693.0,Estudiante,3,5,0,1,0
49,F,Primaria,1119.0,Empleado,1,3,3,1,0
51,M,Postgrado,2432.0,Empleado,5,4,12,1,1
28,M,Secundaria,1195.0,Estudiante,3,3,3,1,0
27,F,Técnico,766.0,Estudiante,3,4,7,1,0
32,F,Universitario,733.0,Desempleado,2,3,12,1,0
34,F,Universitario,200.0,Independiente,4,4,7,1,1
57,F,Técnico,2183.0,Empleado,4,1,13,0,0
35,F,Técnico,468.0,Empleado,2,3,0,1,0
26,F,Universitario,2627.0,Empleado,2,3,8,1,0
42,M,Postgrado,1361.0,Empleado,1,4,0,1,0
57,F,Universitario,256.0,Empleado,5,2,6,1,0
31,M,Técnico,606.0,Empleado,4,2,19,0,0
42,F,Primaria,1653.0,Empleado,2,1,12,0,0
39,M,Primaria,200.0,Independiente,2,5,14,0,0
47,F,Técnico,1972.0,Independiente,5,5,8,1,1
37,M,Postgrado,287.0,Empleado,2,1,15,0,0
38,F,Universitario,909.0,Empleado,1,5,16,1,0
61,F,Postgrado,1659.0,Independiente,5,4,8,0,0
49,M,Técnico,1874.0,Independiente,1,2,5,1,0
63,F,Universitario,2138.0,Independiente,3,1,19,0,0
38,M,Universitario,455.0,Empleado,4,4,11,0,0
52,F,Universitario,1253.0,Empleado,2,1,15,1,0
49,F,Secundaria,2374.0,Independiente,5,2,20,0,0
47,M,Técnico,1253.0,Empleado,1,5,14,1,0
56,F,Universitario,1735.0,Estudiante,4,4,6,0,0
29,M,Secundaria,1630.0,Independiente,4,2,9,1,0
58,M,Postgrado,2541.0,Empleado,2,1,3,1,0
64,F,Secundaria,1127.0,Empleado,4,3,2,0,0
35,M,Universitario,388.0,Estudiante,2,4,17,0,0
38,Otro,Universitario,726.0,Empleado,3,1,0,0,0
30,F,Universitario,1651.0,Empleado,2,1,12,1,0
38,M,Técnico,244.0,Independiente,1,2,17,0,0
25,F,Postgrado,1064.0,Independiente,4,1,7,1,0
63,M,Universitario,1560.0,Empleado,4,4,10,1,1
57,M,Secundaria,887.0,Empleado,4,4,9,1,1
63,M,Universitario,1761.0,Estudiante,2,1,3,0,0
24,M,Secundaria,2080.0,Estudiante,5,2,3,0,0
40,M,Secundaria,1864.0,Independiente,2,4,3,0,0
61,M,Técnico,262.0,Estudiante,1,3,11,1,0
49,Otro,Universitario,1563.0,Empleado,2,5,7,0,0
28,F,Técnico,1626.0,Empleado,4,2,12,1,0
39,F,Universitario,1195.0,Empleado,3,2,7,1,0
39,F,Técnico,1751.0,Empleado,1,5,20,0,0
60,F,Secundaria,1722.0,Empleado,3,5,2,1,0
42,M,Postgrado,1427.0,Empleado,1,4,11,0,0
39,F,Universitario,697.0,Estudiante,1,1,17,0,0
45,Otro,Postgrado,1479.0,Independiente,4,1,14,0,0
46,M,Secundaria,2994.0,Independiente,2,3,13,0,0
30,F,Secundaria,1186.0,Empleado,4,1,8,1,0
35,F,Universitario,2338.0,Empleado,4,3,4,1,0
19,F,Universitario,1531.0,Empleado,4,3,14,0,0
46,F,Secundaria,859.0,Independiente,3,2,7,1,0
38,M,Secundaria,1263.0,Empleado,1,2,2,1,0
32,M,Universitario,1487.0,Empleado,5,4,11,0,0
44,M,Técnico,2024.0,Empleado,2,5,4,0,0
48,F,Universitario,3404.0,Independiente,4,5,8,1,1
32,M,Secundaria,1544.0,Estudiante,1,3,19,1,0
40,F,Técnico,515.0,Independiente,2,5,2,1,0
41,M,Postgrado,200.0,Empleado,5,3,7,1,1
61,M,Secundaria,1163.0,Empleado,5,5,20,1,1
30,M,Técnico,598.0,Empleado,4,4,12,1,1
39,F,Universitario,1946.0,Empleado,5,2,7,1,0
60,M,Secundaria,1952.0,Empleado,5,2,4,1,0
54,M,Técnico,1383.0,Empleado,2,3,6,0,0
50,F,Universitario,2026.0,Empleado,2,5,4,1,0
20,M,Técnico,1552.0,Empleado,4,1,8,0,0
36,M,Técnico,2994.0,Empleado,1,4,4,1,0
40,F,Técnico,2001.0,Independiente,4,5,7,1,1
46,F,Técnico,2216.0,Estudiante,3,1,11,1,0
47,M,Universitario,341.0,Estudiante,5,4,3,0,0
56,F,Universitario,563.0,Desempleado,1,4,8,1,0
61,Otro,Primaria,1883.0,Empleado,2,2,13,1,0
64,F,Universitario,261.0,Estudiante,3,3,18,1,0
42,F,Postgrado,1000.0,Empleado,3,5,12,1,0
54,F,Técnico,2444.0,Estudiante,5,4,2,1,0
64,F,Universitario,983.0,Empleado,2,5,3,0,0
25,F,Técnico,532.0,Estudiante,1,4,0,1,0
59,M,Universitario,2034.0,Estudiante,2,2,0,1,0
33,F,Postgrado,3159.0,Independiente,5,3,10,0,0
25,F,Secundaria,853.0,Independiente,3,1,15,0,0
18,M,Técnico,2479.0,Empleado,5,1,3,0,0
61,M,Técnico,753.0,Empleado,4,2,6,1,0
22,F,Técnico,1410.0,Empleado,3,4,11,1,0
20,F,Secundaria,1445.0,Empleado,5,2,5,1,0
18,M,Universitario,874.0,Empleado,1,3,19,1,0
21,F,Primaria,2200.0,Empleado,1,1,8,0,0
57,M,Técnico,268.0,Estudiante,1,5,7,1,0
52,M,Universitario,1656.0,Desempleado,4,1,13,0,0
49,F,Secundaria,2359.0,Empleado,2,3,14,0,0
59,M,Postgrado,2134.0,Empleado,1,4,20,1,0
51,M,Universitario,1893.0,Empleado,4,2,4,0,0
60,F,Técnico,2768.0,Empleado,1,1,14,1,0
42,M,Técnico,1324.0,Estudiante,4,1,5,1,0
27,M,Secundaria,280.0,Empleado,1,5,0,1,0
38,Otro,Universitario,1608.0,Empleado,2,2,19,0,0
63,F,Secundaria,1399.0,Desempleado,5,5,8,1,1
56,F,Universitario,200.0,Empleado,1,5,3,1,0
44,F,Universitario,600.0,Estudiante,5,4,1,1,0
44,M,Secundaria,498.0,Empleado,1,1,5,1,0
19,F,Universitario,848.0,Empleado,2,2,1,1,0
58,F,Primaria,1219.0,Desempleado,5,4,2,1,0
65,F,Postgrado,1250.0,Estudiante,4,4,6,1,1
30,F,Secundaria,877.0,Desempleado,1,4,19,1,0
26,F,Universitario,497.0,Estudiante,1,3,16,1,0
